income,age,experience,married,house_ownership,car_ownership,state,current_job_years,risk_flag
9153316,31,6,single,rented,no,Madhya_Pradesh,6,1
2018172,73,15,single,rented,no,Tamil_Nadu,3,1
6472266,21,2,single,rented,yes,Karnataka,2,1
9867211,56,2,single,rented,no,Bihar,2,1
3373735,44,4,single,rented,yes,Andhra_Pradesh,4,1
1171826,44,8,single,rented,no,Tamil_Nadu,8,1
4190150,31,4,single,rented,no,Punjab,4,1
6608769,74,8,married,rented,yes,West_Bengal,3,1
9819070,25,11,single,rented,no,Bihar,6,1
8753453,52,14,single,rented,no,Andhra_Pradesh,7,1
1298318,30,1,single,rented,yes,Telangana,1,1
5126123,41,1,single,rented,no,West_Bengal,1,1
1576494,36,5,single,rented,yes,Odisha,5,1
7872203,73,16,single,rented,no,Uttar_Pradesh,11,1
9558008,49,1,single,rented,no,Madhya_Pradesh,1,1
3154685,27,1,single,rented,no,Gujarat,1,1
670260,70,16,single,rented,no,Bihar,14,1
1131868,46,10,single,rented,no,Jharkhand,10,1
6596959,40,5,single,rented,yes,Gujarat,5,1
4816881,59,19,single,rented,no,Madhya_Pradesh,11,1
1620737,54,18,single,rented,yes,Bihar,10,1
2065698,24,10,single,rented,yes,West_Bengal,5,1
8897257,65,12,single,rented,no,Bihar,5,1
9760129,44,12,single,norent_noown,no,Uttar_Pradesh,11,1
3580985,53,13,married,rented,no,Bihar,13,1
4080051,57,11,single,rented,yes,Andhra_Pradesh,4,1
8732919,54,18,single,rented,no,Rajasthan,5,1
5073397,41,9,single,rented,no,Madhya_Pradesh,4,1
1621444,22,16,single,rented,no,Bihar,9,1
7134787,63,15,single,rented,no,Odisha,12,1
9241052,69,2,single,rented,yes,Tamil_Nadu,2,1
5091752,66,2,single,rented,no,Rajasthan,2,1
1969104,28,9,single,rented,no,Assam,7,1
8878375,65,7,single,rented,no,Madhya_Pradesh,7,1
6940796,46,17,single,rented,no,Maharashtra,9,1
8683216,21,0,married,rented,no,Uttar_Pradesh,0,1
2713971,74,2,single,rented,yes,Andhra_Pradesh,2,1
7864739,61,10,single,rented,no,Jharkhand,5,1
7757947,62,5,single,rented,no,Himachal_Pradesh,4,1
6815932,77,6,single,rented,yes,Maharashtra,6,1
4940114,43,8,single,rented,no,West_Bengal,8,1
5822214,26,12,single,rented,no,Uttar_Pradesh,4,1
9173092,30,19,single,rented,no,Bihar,9,1
7851638,51,9,single,rented,no,West_Bengal,9,1
9181312,31,5,single,rented,no,Maharashtra,5,1
8314069,31,17,single,rented,no,Madhya_Pradesh,8,1
432951,45,1,single,rented,yes,Madhya_Pradesh,1,1
9775983,65,6,single,rented,no,Jharkhand,6,1
2499018,24,15,single,rented,no,Bihar,8,1
8342442,30,17,single,rented,no,Jammu_and_Kashmir,11,1
9433222,48,14,single,rented,yes,Assam,10,1
4236914,47,15,married,rented,yes,West_Bengal,10,1
4990273,58,2,single,rented,no,West_Bengal,2,1
2570723,45,15,single,rented,no,Gujarat,6,1
3023559,65,16,married,rented,yes,Andhra_Pradesh,8,1
4298524,38,6,married,rented,yes,Andhra_Pradesh,4,1
7212880,21,17,single,rented,no,Madhya_Pradesh,13,1
74741,59,14,single,rented,yes,Tamil_Nadu,6,1
2474838,64,9,single,rented,no,Tamil_Nadu,8,1
5510769,41,19,single,rented,yes,West_Bengal,8,1
1839079,43,11,married,rented,no,Odisha,10,1
5125951,56,10,single,rented,yes,Andhra_Pradesh,7,1
2541624,32,15,single,rented,no,Uttar_Pradesh,3,1
4032575,50,8,single,rented,no,Andhra_Pradesh,8,1
5305177,23,17,single,rented,no,Uttar_Pradesh,9,1
2582117,54,11,single,rented,yes,Haryana,3,1
80603,58,12,single,rented,yes,Telangana,12,1
3593774,57,11,single,rented,no,Maharashtra,11,1
7347926,66,7,single,rented,no,Andhra_Pradesh,6,1
3327853,51,10,single,rented,yes,Madhya_Pradesh,3,1
1290647,39,1,single,rented,yes,Assam,1,1
8800769,29,4,single,rented,no,Maharashtra,4,1
6973577,43,15,married,rented,yes,Rajasthan,5,1
7932088,41,20,married,rented,no,Tamil_Nadu,5,1
7769983,61,19,single,rented,no,Gujarat,8,1
1662818,64,18,single,rented,no,Bihar,9,1
8075181,21,12,single,rented,no,Andhra_Pradesh,7,1
4697227,53,5,single,rented,no,West_Bengal,5,1
7961910,45,19,married,rented,no,Andhra_Pradesh,14,1
4329497,66,2,single,rented,no,Chhattisgarh,2,1
7695399,49,6,single,rented,yes,Jharkhand,6,1
1969474,65,12,single,rented,no,Karnataka,12,1
6733662,60,20,single,rented,no,Rajasthan,12,1
8047392,61,2,single,rented,no,Punjab,2,1
3285395,72,19,single,rented,no,Rajasthan,13,1
3959820,78,9,married,rented,no,Bihar,9,1
4536029,24,20,single,rented,no,Uttar_Pradesh,8,1
2935149,66,2,single,rented,no,Manipur,2,1
7947428,33,17,single,rented,no,Maharashtra,7,1
3612614,62,15,single,rented,no,West_Bengal,14,1
3781553,56,16,single,rented,no,Gujarat,11,1
2620497,39,6,married,norent_noown,no,Andhra_Pradesh,4,1
4251239,79,2,single,rented,no,Andhra_Pradesh,2,1
6045469,63,7,single,rented,no,Andhra_Pradesh,7,1
2800327,50,6,single,rented,yes,Madhya_Pradesh,6,1
3413189,60,1,single,rented,no,Telangana,1,1
3390492,54,13,married,rented,no,West_Bengal,10,1
4141656,27,20,single,rented,no,Jharkhand,12,1
6035837,34,13,single,rented,no,Uttar_Pradesh,11,1
7974415,42,5,single,norent_noown,no,Tamil_Nadu,5,1
8022038,33,9,single,rented,no,Andhra_Pradesh,9,1
1821438,26,0,single,rented,yes,Uttar_Pradesh,0,1
9849899,39,8,single,rented,no,Assam,5,1
7816158,44,8,single,rented,no,Maharashtra,8,1
3602416,48,3,single,rented,no,Madhya_Pradesh,3,1
9088666,45,11,single,rented,no,Manipur,11,1
5952371,67,16,single,rented,yes,Assam,3,1
3873393,21,7,single,rented,yes,Uttar_Pradesh,7,1
9576816,45,5,single,rented,no,Jharkhand,5,1
1072440,29,15,single,rented,no,West_Bengal,6,1
6891271,45,9,single,rented,no,West_Bengal,9,1
6911248,32,19,single,rented,no,Andhra_Pradesh,11,1
974413,35,1,single,rented,no,Madhya_Pradesh,1,1
6973369,68,20,single,rented,no,Uttar_Pradesh,11,1
4461655,35,9,single,rented,yes,Andhra_Pradesh,9,1
250306,23,15,single,rented,no,Gujarat,10,1
7564019,38,19,single,rented,yes,Andhra_Pradesh,13,1
5124001,78,12,single,rented,no,Andhra_Pradesh,12,1
6475126,48,14,single,rented,no,West_Bengal,11,1
6569934,72,9,single,rented,yes,Haryana,3,1
6503458,55,17,single,rented,no,Maharashtra,9,1
668849,74,15,single,rented,no,Gujarat,13,1
6548997,46,11,single,rented,no,Bihar,4,1
9390257,55,4,single,rented,yes,Delhi,4,1
6101291,45,0,single,rented,no,Karnataka,0,1
5393575,22,1,single,rented,yes,Bihar,1,1
5874168,39,12,single,rented,no,Punjab,10,1
8425571,73,15,single,rented,no,Andhra_Pradesh,8,1
3539122,28,11,single,rented,no,Kerala,4,1
4658830,45,11,single,rented,yes,Uttar_Pradesh,8,1
8928667,38,15,single,rented,no,Bihar,3,1
4544686,62,8,single,norent_noown,no,Gujarat,5,1
6088053,50,9,single,rented,no,Maharashtra,6,1
7535330,27,17,single,rented,yes,Maharashtra,5,1
9985964,28,8,married,rented,no,Kerala,8,1
1677705,42,14,single,rented,no,Rajasthan,13,1
9400836,58,5,single,rented,yes,Uttar_Pradesh,5,1
4390992,66,9,single,rented,no,Delhi,9,1
6673726,46,17,single,rented,yes,Kerala,13,1
9557082,70,0,married,rented,yes,Rajasthan,0,1
8652626,64,4,single,rented,yes,Kerala,4,1
9768782,61,10,single,rented,yes,Bihar,5,1
759604,26,18,single,rented,no,Uttar_Pradesh,10,1
972023,37,6,single,rented,yes,Haryana,5,1
9087771,28,2,single,rented,yes,Madhya_Pradesh,2,1
2518343,53,19,married,rented,yes,Tamil_Nadu,13,1
4246856,76,0,single,rented,yes,Gujarat,0,1
7167091,51,19,single,rented,yes,West_Bengal,6,1
8201240,37,1,single,rented,no,Andhra_Pradesh,1,1
7171645,31,10,married,rented,no,West_Bengal,5,1
6134910,60,6,married,rented,yes,West_Bengal,3,1
5997509,42,1,single,rented,no,Manipur,1,1
9559020,36,12,single,rented,yes,West_Bengal,12,1
4091318,33,7,single,rented,no,Odisha,7,1
7773112,25,2,single,rented,yes,Maharashtra,2,1
8377998,65,13,single,rented,no,Manipur,4,1
7810957,48,5,single,rented,yes,Kerala,5,1
9904501,63,20,single,rented,yes,Telangana,6,1
8822191,26,13,single,rented,no,Uttar_Pradesh,3,1
7280359,21,11,single,rented,no,Uttar_Pradesh,6,1
4038904,25,6,single,rented,yes,West_Bengal,6,1
3218946,25,0,single,rented,no,Andhra_Pradesh,0,1
9205302,77,13,single,rented,yes,Jharkhand,11,1
7243585,57,15,single,rented,yes,West_Bengal,9,1
3417203,53,15,single,rented,no,Uttar_Pradesh,5,1
8296594,22,13,single,rented,no,Uttar_Pradesh,13,1
990424,30,18,single,rented,no,Puducherry,13,1
250968,60,7,single,rented,no,West_Bengal,4,1
6777059,76,8,single,rented,no,Gujarat,8,1
9635286,73,15,single,rented,yes,Gujarat,8,1
5118418,57,18,single,rented,no,Jharkhand,10,1
6427114,71,12,single,rented,no,Tamil_Nadu,4,1
1362373,21,0,single,rented,no,Madhya_Pradesh,0,1
64822,33,9,single,rented,yes,Bihar,9,1
1543486,44,7,single,rented,no,West_Bengal,5,1
3802122,54,17,single,rented,yes,Tamil_Nadu,4,1
5143268,53,4,single,rented,no,Andhra_Pradesh,4,1
9482759,67,19,single,rented,no,West_Bengal,12,1
460547,70,20,single,rented,no,West_Bengal,4,1
894168,26,20,single,rented,yes,Maharashtra,14,1
5953603,29,11,single,rented,yes,Maharashtra,7,1
235563,48,5,married,rented,no,Bihar,5,1
7334328,60,12,single,rented,no,Tamil_Nadu,9,1
1739039,33,19,single,rented,no,West_Bengal,10,1
2024262,62,3,single,rented,yes,Maharashtra,3,1
7895335,34,17,single,rented,no,Uttar_Pradesh,5,1
1519180,59,2,single,rented,yes,Bihar,2,1
3635824,56,8,single,rented,no,Andhra_Pradesh,8,1
7364088,74,5,single,rented,no,Manipur,5,1
5112961,67,5,single,rented,no,Maharashtra,3,1
5966818,66,6,single,rented,yes,Uttar_Pradesh,6,1
752752,76,3,single,rented,no,Gujarat,3,1
6414837,40,3,single,rented,no,Kerala,3,1
7223228,73,0,single,rented,yes,Jharkhand,0,1
8413167,60,14,single,rented,no,West_Bengal,10,1
7826657,30,3,single,rented,no,Bihar,3,1
893850,73,2,single,rented,yes,Kerala,2,1
1315106,62,5,single,rented,no,Bihar,5,1
7361429,58,2,single,rented,no,Kerala,2,1
5351331,78,1,married,rented,yes,Karnataka,1,1
2822666,31,0,single,rented,yes,Maharashtra,0,1
3607368,27,19,single,rented,yes,West_Bengal,13,1
3692913,55,6,single,rented,no,Delhi,6,1
4409735,54,2,single,rented,no,Uttar_Pradesh,2,1
1771195,31,14,single,rented,no,Maharashtra,9,1
6191553,68,15,single,norent_noown,yes,West_Bengal,13,1
7887382,37,2,single,rented,no,West_Bengal,2,1
9086314,74,1,single,rented,no,Karnataka,1,1
5559747,64,9,single,rented,yes,Andhra_Pradesh,9,1
4420138,62,4,single,rented,yes,Madhya_Pradesh,4,1
3864475,44,14,single,rented,no,Odisha,10,1
4936411,69,8,married,rented,yes,Maharashtra,3,1
4088166,40,7,single,rented,no,Maharashtra,7,1
4973814,24,19,single,rented,no,Punjab,6,1
9422918,77,11,single,rented,no,Maharashtra,9,1
2278568,25,4,single,rented,no,Uttar_Pradesh,4,1
2385302,69,10,single,rented,yes,Haryana,8,1
5563521,26,4,single,rented,no,Odisha,4,1
3625101,28,5,single,rented,no,West_Bengal,5,1
8896315,27,5,single,rented,no,Maharashtra,5,1
2838734,58,14,single,rented,no,Madhya_Pradesh,5,1
2020252,78,4,single,rented,no,Madhya_Pradesh,4,1
6927537,36,14,single,rented,yes,Maharashtra,7,1
6195504,70,20,single,rented,yes,Odisha,10,1
1325345,66,8,single,rented,no,Uttar_Pradesh,8,1
6830726,29,20,married,rented,yes,Gujarat,3,1
5550769,59,5,married,rented,no,Andhra_Pradesh,5,1
7515439,74,6,single,rented,no,Karnataka,6,1
2477727,63,15,single,rented,no,Uttar_Pradesh,7,1
5443970,35,4,single,rented,no,Kerala,4,1
5712077,21,0,single,rented,no,Uttar_Pradesh,0,1
3767057,33,20,single,rented,no,Karnataka,6,1
6270306,67,13,single,rented,yes,Tamil_Nadu,13,1
9148290,50,15,single,rented,no,Rajasthan,12,1
8542806,31,12,married,rented,no,Gujarat,6,1
2724690,56,1,single,rented,yes,Uttar_Pradesh,1,1
757960,58,5,single,rented,yes,Uttar_Pradesh,5,1
8948812,52,11,single,rented,yes,Uttar_Pradesh,10,1
7736891,30,12,single,rented,yes,Andhra_Pradesh,10,1
5647261,64,10,single,rented,no,Maharashtra,10,1
4301546,66,12,single,rented,yes,Delhi,8,1
2936833,57,9,single,rented,yes,West_Bengal,9,1
5639383,37,5,single,rented,no,Haryana,4,1
9662707,31,2,single,rented,no,Bihar,2,1
8492379,28,16,single,rented,no,Gujarat,14,1
5278110,45,10,single,rented,yes,West_Bengal,8,1
6083984,45,15,single,rented,no,Madhya_Pradesh,3,1
6259059,70,8,married,rented,yes,Chandigarh,8,1
4937591,60,2,single,rented,no,Bihar,2,1
1715663,54,16,single,rented,no,Bihar,14,1
6653271,49,11,single,rented,no,Kerala,11,1
2859501,61,16,married,rented,no,Andhra_Pradesh,7,1
8997854,36,16,single,rented,no,Karnataka,5,1
1464687,23,12,single,rented,yes,Tamil_Nadu,12,1
3883838,62,19,single,rented,no,Bihar,13,1
6987406,27,10,single,rented,no,Uttar_Pradesh,8,1
4959909,56,11,single,rented,yes,Andhra_Pradesh,5,1
1999104,25,12,single,rented,yes,West_Bengal,11,1
3952093,57,7,single,rented,no,Uttar_Pradesh,7,1
9655646,27,12,single,rented,no,Bihar,5,1
7691997,48,18,single,rented,yes,Kerala,8,1
3371958,23,15,single,rented,no,Tamil_Nadu,4,1
9368198,79,17,single,rented,yes,Andhra_Pradesh,11,1
3379005,77,1,single,rented,no,Andhra_Pradesh,1,1
6860791,47,2,single,rented,yes,Andhra_Pradesh,2,1
765211,38,13,single,rented,yes,Uttar_Pradesh,4,1
1619598,58,18,single,rented,no,Andhra_Pradesh,8,1
5956675,50,3,single,rented,yes,Maharashtra,3,1
3212655,67,19,single,rented,no,Bihar,7,1
3145889,47,17,married,rented,yes,Telangana,4,1
4247262,62,15,married,rented,no,Assam,4,1
1369359,22,19,single,norent_noown,yes,West_Bengal,9,1
8481916,73,0,single,rented,no,Assam,0,1
76353,45,6,single,rented,yes,Maharashtra,6,1
7475292,33,3,single,rented,no,Jharkhand,3,1
313244,59,10,single,rented,no,West_Bengal,10,1
3921757,77,11,single,rented,no,West_Bengal,3,1
4825118,52,1,single,rented,no,Bihar,1,1
4076147,25,16,married,rented,no,Chhattisgarh,6,1
7716196,27,5,single,rented,no,Delhi,5,1
6743958,24,15,single,rented,no,Andhra_Pradesh,11,1
4570845,47,3,single,rented,no,Jammu_and_Kashmir,3,1
9912721,57,14,single,rented,no,Uttar_Pradesh,5,1
533359,50,7,single,rented,no,Maharashtra,6,1
9084072,22,10,single,rented,no,Karnataka,4,1
6496851,27,1,single,rented,yes,Telangana,1,1
612456,54,16,single,rented,no,Tripura,9,1
9213176,50,13,single,rented,no,Uttar_Pradesh,3,1
8098496,77,15,single,rented,no,Assam,11,1
5474047,34,3,single,rented,no,Andhra_Pradesh,3,1
9267569,48,11,single,rented,no,Uttar_Pradesh,11,1
3643652,56,2,single,rented,no,West_Bengal,2,1
8750833,50,19,single,rented,no,Andhra_Pradesh,11,1
245102,36,4,single,rented,no,Jharkhand,4,1
3390339,22,19,single,rented,no,Karnataka,3,1
6896303,25,7,single,rented,no,Odisha,7,1
2557545,21,13,single,rented,yes,Maharashtra,6,1
1956633,23,13,single,rented,no,Gujarat,13,1
9109625,55,5,single,rented,no,Gujarat,5,1
2244337,26,6,single,rented,yes,Uttar_Pradesh,6,1
3762111,61,13,single,rented,yes,West_Bengal,6,1
5155377,75,19,single,rented,yes,Uttar_Pradesh,5,1
7071857,24,10,married,rented,no,Chhattisgarh,3,1
1510736,37,12,single,rented,no,Andhra_Pradesh,5,1
7256900,55,9,single,rented,no,Madhya_Pradesh,4,1
448021,54,11,single,rented,no,Maharashtra,11,1
4016515,56,13,married,rented,no,Madhya_Pradesh,6,1
3843088,44,10,single,rented,yes,Tripura,6,1
2881888,61,4,single,rented,yes,Maharashtra,4,1
5560320,34,16,single,rented,no,Maharashtra,8,1
3203489,36,3,single,rented,yes,Tamil_Nadu,3,1
3632655,76,18,single,rented,no,Maharashtra,12,1
3941355,71,14,married,rented,no,Uttar_Pradesh,12,1
2391997,69,19,single,rented,no,Haryana,6,1
1364478,33,2,single,rented,no,Maharashtra,2,1
7428533,59,1,single,rented,no,Tripura,1,1
5502824,54,16,single,rented,yes,Uttar_Pradesh,12,1
4388062,28,2,single,rented,no,Tamil_Nadu,2,1
7102815,30,13,single,rented,no,Uttar_Pradesh,13,1
5515243,64,12,single,rented,no,West_Bengal,11,1
8557058,33,2,single,rented,no,Jharkhand,2,1
4873523,22,15,single,rented,no,West_Bengal,3,1
389819,29,3,married,rented,no,Uttar_Pradesh,3,1
9013759,50,10,single,rented,yes,Jharkhand,6,1
1695214,44,9,single,rented,yes,Jharkhand,8,1
1729641,38,12,single,rented,no,Gujarat,12,1
3411758,35,20,single,rented,yes,Bihar,4,1
3337437,67,5,single,rented,no,Maharashtra,5,1
7876938,70,11,single,rented,no,Delhi,3,1
5572727,74,2,single,rented,yes,Uttar_Pradesh,2,1
8378553,50,15,single,rented,no,Maharashtra,6,1
8727386,46,9,single,rented,no,Karnataka,5,1
3148579,45,9,single,rented,no,Andhra_Pradesh,9,1
3784689,39,7,married,rented,no,Bihar,7,1
8381715,72,0,single,rented,yes,West_Bengal,0,1
3369187,59,3,single,rented,yes,Tamil_Nadu,3,1
4012026,72,8,single,rented,no,Tamil_Nadu,6,1
5381739,76,15,single,rented,no,Odisha,9,1
5379845,31,5,married,rented,no,Andhra_Pradesh,5,1
5112098,77,11,single,rented,no,Madhya_Pradesh,11,1
7582947,64,20,married,rented,yes,Uttar_Pradesh,5,1
1303701,34,20,single,rented,no,Uttar_Pradesh,3,1
3604122,49,3,single,norent_noown,no,Bihar,3,1
3957826,78,13,single,rented,no,Uttar_Pradesh,11,1
5067791,55,18,single,rented,no,West_Bengal,4,1
423074,54,16,single,rented,no,Telangana,14,1
7827983,59,18,single,rented,no,Haryana,12,1
7159752,60,18,single,rented,no,Chhattisgarh,3,1
4609641,26,17,single,rented,no,Madhya_Pradesh,9,1
6307225,57,11,single,rented,yes,Bihar,8,1
7403437,77,14,single,rented,no,Gujarat,10,1
4665785,71,13,single,rented,no,Bihar,3,1
1537256,29,5,single,rented,yes,Punjab,5,1
6654390,67,15,single,rented,yes,Delhi,4,1
3352999,54,16,single,rented,no,Karnataka,14,1
9307114,27,15,single,rented,yes,Tamil_Nadu,13,1
7334800,75,3,single,rented,no,Rajasthan,3,1
9029413,72,6,single,rented,yes,Kerala,6,1
7049933,23,16,single,rented,no,Andhra_Pradesh,5,1
3040483,33,7,single,rented,yes,Uttarakhand,7,1
5164517,33,17,married,rented,no,Madhya_Pradesh,6,1
8808852,56,16,single,rented,no,Uttar_Pradesh,3,1
8658161,79,13,single,rented,no,Puducherry,13,1
4175765,79,3,single,rented,no,Karnataka,3,1
10675,23,1,single,rented,yes,Telangana,1,1
6710324,25,0,single,rented,yes,Bihar,0,1
8743154,26,15,single,rented,yes,Andhra_Pradesh,10,1
3049346,26,5,married,rented,no,Jharkhand,3,1
8514369,21,5,single,rented,yes,Rajasthan,4,1
1415711,40,5,single,rented,no,Andhra_Pradesh,5,1
8076327,22,12,single,rented,no,Andhra_Pradesh,7,1
7200605,34,9,single,rented,yes,West_Bengal,9,1
5597223,74,8,single,rented,yes,Rajasthan,3,1
3075503,32,17,single,rented,no,Gujarat,3,1
9704512,78,15,single,rented,no,Haryana,11,1
9366699,67,8,single,rented,no,Maharashtra,4,1
2561886,41,6,single,rented,yes,Jharkhand,5,1
4036960,79,16,single,rented,yes,Haryana,3,1
8437491,22,2,single,rented,no,Uttar_Pradesh,2,1
3083768,34,12,single,rented,no,Bihar,5,1
1051945,70,7,married,rented,no,Gujarat,7,1
8758130,34,20,married,rented,no,Delhi,9,1
9265462,48,6,single,rented,no,Rajasthan,6,1
1871076,52,18,single,rented,no,Bihar,3,1
3837133,32,3,single,rented,no,Andhra_Pradesh,3,1
9768584,52,14,married,rented,yes,West_Bengal,11,1
7721706,68,11,single,rented,yes,Rajasthan,3,1
9663578,71,16,single,rented,no,Tamil_Nadu,11,1
5501513,78,11,single,rented,no,Telangana,11,1
4262611,57,0,single,rented,no,West_Bengal,0,1
5384780,55,12,single,rented,yes,Madhya_Pradesh,5,1
8748167,36,10,single,rented,no,Maharashtra,10,1
2460413,61,15,single,rented,no,Maharashtra,6,1
5254986,48,6,single,rented,no,Maharashtra,6,1
2421029,48,13,single,rented,no,Andhra_Pradesh,5,1
3524413,77,5,single,rented,no,Jharkhand,5,1
1148139,27,9,single,rented,no,Andhra_Pradesh,5,1
3160585,42,10,single,rented,no,Jammu_and_Kashmir,8,1
1020861,42,17,single,rented,no,Madhya_Pradesh,7,1
2261031,41,16,single,rented,yes,Jharkhand,7,1
2748810,71,2,single,rented,no,Telangana,2,1
6793519,57,6,single,rented,no,Bihar,6,1
2162609,42,0,single,rented,no,Madhya_Pradesh,0,1
4435200,60,15,single,rented,no,Maharashtra,5,1
9633948,78,5,single,rented,no,Tamil_Nadu,5,1
4226060,49,2,single,rented,no,Rajasthan,2,1
9423566,49,7,single,rented,yes,Maharashtra,3,1
4209565,50,1,single,rented,no,Uttar_Pradesh,1,1
7716359,70,0,single,rented,no,Rajasthan,0,1
9597503,47,13,single,rented,no,Assam,7,1
7475587,26,16,single,rented,yes,Bihar,7,1
11114,73,19,single,rented,no,Andhra_Pradesh,4,1
4094969,61,13,single,rented,no,Gujarat,4,1
3326988,42,7,single,rented,no,Gujarat,7,1
3980648,48,19,single,rented,yes,Tamil_Nadu,3,1
9331890,68,5,single,rented,no,Andhra_Pradesh,5,1
5861916,48,11,single,rented,no,Jharkhand,11,1
133768,50,20,single,rented,no,Maharashtra,10,1
7181774,58,20,single,rented,yes,Karnataka,14,1
9584354,66,17,single,rented,yes,Madhya_Pradesh,12,1
555485,31,15,single,rented,yes,Rajasthan,12,1
6269757,61,6,single,rented,no,Odisha,6,1
7440752,70,10,single,rented,no,Bihar,10,1
678684,67,1,single,rented,no,Delhi,1,1
6597452,39,11,single,rented,no,Rajasthan,10,1
156632,62,5,single,rented,no,Maharashtra,5,1
4657255,28,16,single,rented,no,Jharkhand,7,1
1837938,37,15,single,rented,no,Bihar,10,1
355672,47,11,single,rented,no,Madhya_Pradesh,11,1
6243139,37,18,single,rented,no,Tamil_Nadu,9,1
1963558,36,15,single,rented,yes,Himachal_Pradesh,7,1
8434862,27,9,single,rented,no,Jammu_and_Kashmir,5,1
9763429,73,5,single,rented,no,Andhra_Pradesh,5,1
606432,39,9,single,rented,no,Madhya_Pradesh,6,1
9482746,68,10,single,rented,no,Madhya_Pradesh,6,1
5000063,38,17,single,rented,no,Haryana,5,1
6868118,25,16,single,rented,no,Bihar,13,1
2116007,24,5,single,rented,yes,Telangana,5,1
5522159,22,6,single,rented,no,Andhra_Pradesh,6,1
7154493,28,4,single,rented,no,Tamil_Nadu,4,1
8769550,23,13,single,rented,no,Uttar_Pradesh,9,1
495619,26,1,single,rented,no,West_Bengal,1,1
1800877,21,10,married,rented,yes,Andhra_Pradesh,5,1
1312362,25,7,married,rented,no,Maharashtra,7,1
6862187,22,7,single,rented,no,Jammu_and_Kashmir,7,1
6715263,29,0,single,rented,no,Madhya_Pradesh,0,1
6325118,21,13,single,rented,no,Madhya_Pradesh,11,1
9127290,22,11,single,rented,no,Uttar_Pradesh,3,1
6787542,22,0,single,norent_noown,no,Jharkhand,0,1
8143086,22,3,single,rented,no,West_Bengal,3,1
9815414,26,5,single,rented,no,Delhi,5,1
8927753,25,17,single,rented,yes,Chhattisgarh,13,1
7914034,23,2,single,rented,no,Karnataka,2,1
8703835,21,11,single,rented,yes,Delhi,11,1
1966474,26,16,single,rented,yes,Andhra_Pradesh,4,1
6120219,25,8,single,rented,no,Bihar,3,1
5663627,29,0,married,rented,yes,Madhya_Pradesh,0,1
